address_city_s,address_postal_code_s,address_state_code_s,address_street_s,bank_statement_c,company_id_c,company_name_c,company_short_id_c,created_date,email_c,entity_name_c,identity_verification_enabled_c,last_modified_date,name,not_orphan_record_c,paystub_c,phone_c,phone_is_required_c,reverse_etl_id_c,short_id_c,snappt_property_id_c,status_c,trigger_rollups_c,unit_c,unit_is_required_c
Redmond,98052,WA,7662 159th PI Northeast ,2,75f52d49-3aa1-4e27-8de3-c09b0503f34e,Entrata,ty7gQ09eZE,2025-09-23 20:33:37,Heron@secpropres.com,,False,2025-09-23 20:33:37,Heron Flats & Lofts-18165,False,2,18444762778,True,89b74e82-9d09-4f44-b3f6-e43eb9977906,f7156529ae,89b74e82-9d09-4f44-b3f6-e43eb9977906,ACTIVE,True,95,True
Tulsa,74133,OK,7008 S 78th E Ave,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-23 20:24:57,matt@mattwillisok.com,,False,2025-09-23 20:24:57,7008 S 78th E Ave 785351,False,2,18444762778,True,88138c08-5aea-4dbd-ae38-6bb3504ea79b,1f83fcaf1d,88138c08-5aea-4dbd-ae38-6bb3504ea79b,ACTIVE,True,1,True
Roy,84067,UT,2095 W 5900 S,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-23 20:00:34,trentloveland1@gmail.com,,False,2025-09-23 20:00:34,Roy West Duplex 785451,False,2,18444762778,True,921ea6be-a422-4fa6-bbd1-92831543fbd9,df685349c7,921ea6be-a422-4fa6-bbd1-92831543fbd9,ACTIVE,True,1,True
Greensburg,15601,PA,41 Division St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-23 19:24:43,wrwproperties@outlook.com,,False,2025-09-23 19:24:43,Ludwick Manor Apartments 771297,False,2,18444762778,True,8c8b9da2-94f0-46ee-be2d-19dc90e3f95a,f1b1a2ec0a,8c8b9da2-94f0-46ee-be2d-19dc90e3f95a,ACTIVE,True,5,True
Costa Mesa,92626,CA,Pinecreek Apartments 2300 Fairview Road,2,4db117cf-e9b0-4968-aaea-c7fa08bd396d,Yardi Breeze,3p1PsjaQbp,2025-09-23 19:21:40,info@pinecreekapt.com,,False,2025-09-23 19:21:40,Pinecreek Apartments,False,2,18444762778,True,e4f5b142-a1c3-4dee-9866-83ad36bc87be,43dc5c0260,e4f5b142-a1c3-4dee-9866-83ad36bc87be,ACTIVE,True,242,True
Oklahoma City,73122,OK,5800 NW 34th St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-23 18:53:52,springlaketownhomesokc@gmail.com,,False,2025-09-23 18:53:52,34Lux Apartments 670279,False,2,18444762778,True,bb55c415-ec9e-4dd5-a781-0f248dd6f083,067995d63d,bb55c415-ec9e-4dd5-a781-0f248dd6f083,ACTIVE,True,34,True
Williamsburg,40769,KY,310 Forest Ave,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-23 18:53:47,propertiesjjj@gmail.com,,False,2025-09-23 18:53:47,310 Forest Ave 775688,False,2,18444762778,True,d3b40d04-04f8-4bdc-8b5b-90ab544856a2,f7c7ee113b,d3b40d04-04f8-4bdc-8b5b-90ab544856a2,ACTIVE,True,3,True
Collinsville,62234,IL,4 Bonne Terre Ct,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-23 18:50:32,eggplantkids@yahoo.com,,False,2025-09-23 18:50:32,4 Bonne Terre Ct 732015,False,2,18444762778,True,e47dd24d-4c40-4db3-853f-c6fe9f8feea0,490575eaa1,e47dd24d-4c40-4db3-853f-c6fe9f8feea0,ACTIVE,True,8,True
Hermiston,97838,OR,2057 NE 2nd St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-23 15:41:40,riajames688@gmail.com,,False,2025-09-23 15:41:40,Looloo 788798,False,2,18444762778,True,da5c5a04-f99e-456d-91c3-2ae0cd61c039,95dc23d468,da5c5a04-f99e-456d-91c3-2ae0cd61c039,ACTIVE,True,1,True
Ligonier,46767,IN,216 S Cavin St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-23 15:08:10,pspinv2017@outlook.com,,False,2025-09-23 15:08:10,Cavin St. 633620,False,2,18444762778,True,de982370-f623-4f05-929a-a4b9a105db2c,960c008775,de982370-f623-4f05-929a-a4b9a105db2c,ACTIVE,True,12,True
Longwood,32750,FL,805 Lewis Pl,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-23 13:12:24,brian.hyser@theagencyre.com,,False,2025-09-23 13:12:24,"805 Lewis Place Longwood, FL 32750 769670",False,2,18444762778,True,9d7d9509-6f6b-4068-a8d4-cb5aa530c3f6,dfe7465482,9d7d9509-6f6b-4068-a8d4-cb5aa530c3f6,ACTIVE,True,1,True
Denison,75021,TX,430 E Woodard St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-23 11:49:25,michael@southportpropertygroup.com,,False,2025-09-23 11:49:25,SPG-Tx Woodard 777631,False,2,18444762778,True,32995f26-acd8-4e3c-93a1-54fc82c99236,2632a2cc78,32995f26-acd8-4e3c-93a1-54fc82c99236,ACTIVE,True,1,True
Madeira Beach,33708,FL,515 129th Ave E,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-23 08:29:29,kokomoproperties2@gmail.com,,False,2025-09-23 08:29:29,MB 515 404076,False,2,18444762778,True,97e15e91-c333-444f-a8a3-5ded80044370,a0c3500242,97e15e91-c333-444f-a8a3-5ded80044370,ACTIVE,True,6,True
Fort Worth,76110,TX,2701 Hemphill St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-23 03:49:11,StarStateRealty@gmail.com,,False,2025-09-23 03:49:11,Fontaine Apts 788335,False,2,18444762778,True,79bd0017-0d2f-46a5-8f52-9c62fff7c235,d99e30fb83,79bd0017-0d2f-46a5-8f52-9c62fff7c235,ACTIVE,True,1,True
hemet,92543,CA,251 N Hamilton ave.,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-23 01:38:08,edmondson.christopher89@gmail.com,,False,2025-09-23 01:38:08,Colda property 788633,False,2,18444762778,True,b1cfee09-e147-4563-b2d4-fd89b2b72c38,c307e2f8cf,b1cfee09-e147-4563-b2d4-fd89b2b72c38,ACTIVE,True,1,True
Vinton,24179,VA,1057 Ross Rd,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-23 01:24:00,interkodroanoke@gmail.com,,False,2025-09-23 01:24:00,1057 Ross Rd 307350,False,2,18444762778,True,84bcf2ba-e5eb-4338-8541-c6d810d3754b,b98fcc7e0b,84bcf2ba-e5eb-4338-8541-c6d810d3754b,ACTIVE,True,4,True
Obetz,43207,OH,4443 Schuster Way,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-22 23:26:31,blaine@capitalcityprop.com,,False,2025-09-22 23:26:31,Schuster 4443 Schuster Way 746301,False,2,18444762778,True,b6766511-660f-48da-af7c-b73fa720ac7e,7f1db36e01,b6766511-660f-48da-af7c-b73fa720ac7e,ACTIVE,True,1,True
Thomasville,27360,NC,202 Charles St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-22 22:20:32,brydav267@gmail.com,,False,2025-09-22 22:20:32,Charles Street 782220,False,2,18444762778,True,df1310ea-16a7-4874-aa6f-5d5434b9ae00,759ea095a9,df1310ea-16a7-4874-aa6f-5d5434b9ae00,ACTIVE,True,1,True
Princeton,27569,NC,27 Black Water Ct,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-22 21:56:31,info@c2c-rentals.com,,False,2025-09-22 21:56:31,Black Water Ct 784607,False,2,18444762778,True,e856f6c6-94fa-4040-a6cc-7a58d53e66d3,1142a6b27e,e856f6c6-94fa-4040-a6cc-7a58d53e66d3,ACTIVE,True,1,True
Newberg,97132,OR,401 S Main St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-22 21:05:20,swansrealestate@gmail.com,,False,2025-09-22 21:05:20,SwanNest 401 779384,False,2,18444762778,True,50d4b52b-30bb-44d1-95d0-9fc73a67ae0c,b5a2ee121f,50d4b52b-30bb-44d1-95d0-9fc73a67ae0c,ACTIVE,True,9,True
Selma,36701,AL,4915 US-80,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-22 21:02:53,operations@kindlyloans.com,,False,2025-09-22 21:02:53,Hidden Acres Park. 755321,False,2,18444762778,True,b15dca97-685e-4ee1-9fd1-5c84a5520549,3664ca89a8,b15dca97-685e-4ee1-9fd1-5c84a5520549,ACTIVE,True,12,True
Davenport,33837,FL,359 Sir Phillips Dr,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-22 20:52:54,danwachter4455@gmail.com,,False,2025-09-22 20:52:54,359 Regency Place 609863,False,2,18444762778,True,dcdc1d7f-2851-4a1e-ba49-a19753255401,432d022de0,dcdc1d7f-2851-4a1e-ba49-a19753255401,ACTIVE,True,1,True
St. Joseph,49085,MI,702 Wayne St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-22 20:50:08,bigginspropertymanagement@outlook.com,,False,2025-09-22 20:50:08,702 Wayne 530412,False,2,18444762778,True,1cecd6de-9327-4bb1-9d3e-bcf0b9660510,5a8839c422,1cecd6de-9327-4bb1-9d3e-bcf0b9660510,ACTIVE,True,5,True
Dayton,45403,OH,262 N Cherrywood Ave,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-22 20:19:32,Mike@MikesVideoTour.com,,False,2025-09-22 20:19:32,262 N Cherrywood Ave 332191,False,2,18444762778,True,406a9c92-770d-41a6-8f30-dbd2708e5f19,ef93972ce0,406a9c92-770d-41a6-8f30-dbd2708e5f19,ACTIVE,True,1,True
Kansas City,64118,MO,7930 North Pennsylvania Avenue,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-22 19:48:23,trista5111@gmail.com,,False,2025-09-22 19:48:23,Pennsylvania Home 243802,False,2,18444762778,True,b02fe992-50f3-4c8e-86ef-4c1f4d8ad79d,0c7ceb5a95,b02fe992-50f3-4c8e-86ef-4c1f4d8ad79d,ACTIVE,True,1,True
Katy,77449,TX,21415 Sagrantino Ct,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-22 18:14:11,Amanda.phanhuynh53@gmail.com,,False,2025-09-22 18:14:11,Katy Home 788516,False,2,18444762778,True,1f0fa2db-39bc-4095-b847-ffdcd30721cc,114ed3d4a7,1f0fa2db-39bc-4095-b847-ffdcd30721cc,ACTIVE,True,1,True
Boise,83714,ID,13684 Sage Grouse Pl,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-22 16:59:45,arden@ardenelite.com,,False,2025-09-22 16:59:45,13684 N. Sage Grouse Pl 787386,False,2,18444762778,True,065795f2-9dc0-4fec-b555-8b153690a26c,084443a715,065795f2-9dc0-4fec-b555-8b153690a26c,ACTIVE,True,1,True
Albany,31707,GA,1127 Eager Ave,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-22 15:38:20,ondratrades@gmail.com,,False,2025-09-22 15:38:20,1127 Eager Dr 758319,False,2,18444762778,True,e4dcaff7-370a-4d82-82d9-6d3c908eceb0,0d629ee474,e4dcaff7-370a-4d82-82d9-6d3c908eceb0,ACTIVE,True,3,True
Brooklyn,11226,NY,193 Martense St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-22 13:04:41,JASON92WQQ@GMAIL.COM,,False,2025-09-22 13:04:41,"193 MARTENSE ST APT 8D, BROOKLYN, NY 11226 788441",False,2,18444762778,True,d7cf9e2a-4656-4fc8-9c91-fda2ac95d07f,8985dd8542,d7cf9e2a-4656-4fc8-9c91-fda2ac95d07f,ACTIVE,True,1,True
West Plains,65775,MO,1071 4th St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-22 04:15:15,scott.e.salvesen@gmail.com,,False,2025-09-22 04:15:15,1071 4th St WP 429870,False,2,18444762778,True,1eaa0a1d-5f3d-4cb5-9574-e490543b8b4d,fb49b8ae36,1eaa0a1d-5f3d-4cb5-9574-e490543b8b4d,ACTIVE,True,2,True
lake isabella,93240,CA,2908 Fulop,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-22 01:22:47,homesnkids@gmail.com,,False,2025-09-22 01:22:47,2908 fulop 785737,False,2,18444762778,True,6e651f13-1401-4f34-ae6c-674f1a872b9b,deb5598288,6e651f13-1401-4f34-ae6c-674f1a872b9b,ACTIVE,True,1,True
Portland,97203,OR,6850 N Sky St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-21 22:56:06,jeff@21centurydb.com,,False,2025-09-21 22:56:06,Sky House 772538,False,2,18444762778,True,8a908541-0eea-4e78-bc6c-b75602283bf3,be7d8adf7b,8a908541-0eea-4e78-bc6c-b75602283bf3,ACTIVE,True,1,True
Mesa,85208,AZ,10326 E Warner St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-21 22:50:27,joseph_s10@icloud.com,,False,2025-09-21 22:50:27,Serenity 788388,False,2,18444762778,True,7af00f68-0e71-461e-a99e-eaa0f98da194,7e86db637a,7af00f68-0e71-461e-a99e-eaa0f98da194,ACTIVE,True,1,True
Las Vegas,89103,NV,4609 W Sand Creek Ave,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-21 22:46:59,stakproperties@outlook.com,,False,2025-09-21 22:46:59,Sand Creek 624760,False,2,18444762778,True,63a1989f-6ab2-40ab-933a-a83ab6b55f39,3b9cb7c4cd,63a1989f-6ab2-40ab-933a-a83ab6b55f39,ACTIVE,True,4,True
Brazil,47834,IN,301 N Franklin St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-21 18:36:52,tanya@trueloveofhomes.com,,False,2025-09-21 18:36:52,Parco Apartments 470018,False,2,18444762778,True,c55be2d4-86e5-4a16-af38-186c8549fb68,a476526414,c55be2d4-86e5-4a16-af38-186c8549fb68,ACTIVE,True,9,True
Papillion,68046,NE,513 Bonnie Ave,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-20 23:10:30,km061316@gmail.com,,False,2025-09-20 23:10:30,Bonnie 773792,False,2,18444762778,True,c4902fdc-ee5a-48d0-8252-a1942036e9b2,f30eb49699,c4902fdc-ee5a-48d0-8252-a1942036e9b2,ACTIVE,True,1,True
Seattle,98146,WA,462 SW 111th St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-20 22:26:45,andrea.duus@gmail.com,,False,2025-09-20 22:26:45,Lavender House 783793,False,2,18444762778,True,6365fb0f-52b1-48da-ad5e-7f28108fd1bb,d9878dfe05,6365fb0f-52b1-48da-ad5e-7f28108fd1bb,ACTIVE,True,1,True
Macclenny,32063,FL,6517 FL-121,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-20 19:30:00,mcfallfamilyproperties@gmail.com,,False,2025-09-20 19:30:00,Macclenny SR121 Singlewide 750776,False,2,18444762778,True,f551e5e4-d04f-432a-a9bb-1207dac8a687,c09891d842,f551e5e4-d04f-432a-a9bb-1207dac8a687,ACTIVE,True,1,True
Raleigh,27615,NC,1005 Bullard Court,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-20 14:45:46,tc@contactraj.com,,False,2025-09-20 14:45:46,1005 Bullard 204647,False,2,18444762778,True,eb56e14d-0002-49f9-b185-56c911e6a203,6ef343cf11,eb56e14d-0002-49f9-b185-56c911e6a203,ACTIVE,True,13,True
Dallas,75217,TX,1180 N Masters Dr,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-20 14:22:13,Desiraeemac@gmail.com,,False,2025-09-20 14:22:13,The Macintosh 788295,False,2,18444762778,True,6a751f9c-f8ed-48cd-bf66-746e52ad2cab,2a362c2f05,6a751f9c-f8ed-48cd-bf66-746e52ad2cab,ACTIVE,True,1,True
Ave Maria,34142,FL,4151 Traditions Dr,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-20 02:32:02,property@usefulrentals.com,,False,2025-09-20 02:32:02,Traditions 717053,False,2,18444762778,True,9ae65422-e2c0-4bc7-990d-ed96a978182a,4e0fad17b2,9ae65422-e2c0-4bc7-990d-ed96a978182a,ACTIVE,True,1,True
Wallingford,06492,CT,417 Main St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-20 00:05:30,dirtbiker11889@sbcglobal.net,,False,2025-09-20 00:05:30,417 Main 773946,False,2,18444762778,True,a63ee9c4-adb6-4bf6-bef4-3c2271886c22,f44246d46a,a63ee9c4-adb6-4bf6-bef4-3c2271886c22,ACTIVE,True,7,True
Redmond,98052,WA,7508 159th PI Northeast ,2,75f52d49-3aa1-4e27-8de3-c09b0503f34e,Entrata,ty7gQ09eZE,2025-09-19 21:15:21,TheCarter@secpropres.com,,False,2025-09-19 21:15:21,Carter Apartments-18165,False,2,18444762778,True,371f4d51-8e65-4b12-9fdf-9b2dbd976a59,3652bf6d29,371f4d51-8e65-4b12-9fdf-9b2dbd976a59,ACTIVE,True,180,True
Raleigh,27607,NC,2209 Garden Pl,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-19 20:47:37,ryan@chappellres.com,,False,2025-09-19 20:47:37,2209 Garden Place 707613,False,2,18444762778,True,f018f9a9-fc1d-4186-8c02-5f1c5216bcfb,46872d02f7,f018f9a9-fc1d-4186-8c02-5f1c5216bcfb,ACTIVE,True,3,True
Lexington Park,20653,MD,18404 Chestnut St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-19 18:29:13,dillon.mandley.business@gmail.com,,False,2025-09-19 18:29:13,18404 Chestnut 279812,False,2,18444762778,True,6e4e1e3d-9010-4082-baae-ca7fb0aaaacf,2eaba06441,6e4e1e3d-9010-4082-baae-ca7fb0aaaacf,ACTIVE,True,3,True
Eagle Lake,77434,TX,928 N Lake Ave,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-19 18:08:12,neelee@wildwood42.com,,False,2025-09-19 18:08:12,928 N Lake Ave 640820,False,2,18444762778,True,3c72d4a1-1a58-47b9-a71a-13cfebf79847,895a7f8659,3c72d4a1-1a58-47b9-a71a-13cfebf79847,ACTIVE,True,1,True
Seattle,98108,WA,6133 6th Ave S,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-19 14:58:03,manager@6-arts.com,,False,2025-09-19 14:58:03,Six Arts 745164,False,2,18444762778,True,8a90f0af-0620-4912-b76c-0d0fd52763af,f3ee139703,8a90f0af-0620-4912-b76c-0d0fd52763af,ACTIVE,True,29,True
Indianapolis,46220,IN,6061 Evanston Ave,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-19 13:01:45,glickliter@lickliterrealty.com,,False,2025-09-19 13:01:45,6061 Evanston Ave 755388,False,2,18444762778,True,ea06f790-3174-4985-8934-398793500426,0513520232,ea06f790-3174-4985-8934-398793500426,ACTIVE,True,1,True
Miami,33147,FL,2242 NW 99th Terrace,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-19 07:28:14,alexis.arena@gmail.com,,False,2025-09-19 07:28:14,A2Z Construction & Remodel LLC 2242 NW 99 Ter 778314,False,2,18444762778,True,78c9e5c6-80a7-4119-bb8c-58e59ba3221f,2ad0cd9522,78c9e5c6-80a7-4119-bb8c-58e59ba3221f,ACTIVE,True,2,True
Corpus Christi,78410,TX,3825 Brookhill Dr,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-19 05:49:29,evelynhavlik@aol.com,,False,2025-09-19 05:49:29,3825 Brookhill Drive 341762,False,2,18444762778,True,598d5130-4e06-4e09-86f2-c2bfec68a0f9,7d86d80b0e,598d5130-4e06-4e09-86f2-c2bfec68a0f9,ACTIVE,True,1,True
Elkhart,46516,IN,188 Manor Ave,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-19 04:23:23,bbbhomes@hotmail.com,,False,2025-09-19 04:23:23,188 Manor Ave 787964,False,2,18444762778,True,5e99a4d2-8d7f-4501-939e-8adbb8466e09,a45bbf28e4,5e99a4d2-8d7f-4501-939e-8adbb8466e09,ACTIVE,True,1,True
Lindale,30147,GA,206 Hooper Ave SE,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-19 01:05:49,rentals@kvstechnologies.com,,False,2025-09-19 01:05:49,206 Hooper Avenue 469307,False,2,18444762778,True,b61bc430-f99a-4a95-b5b9-ae6a56570d16,7c13c14b6f,b61bc430-f99a-4a95-b5b9-ae6a56570d16,ACTIVE,True,3,True
Biloxi,39532-5547,MS,630 Bay Cove Dr,2,4db117cf-e9b0-4968-aaea-c7fa08bd396d,Yardi Breeze,3p1PsjaQbp,2025-09-19 00:18:26,kashammason@yahoo.com,,False,2025-09-19 00:18:26,The Pointe at Bay Cove,False,2,18444762778,True,787a58e8-deeb-4975-b942-3d9fdc608279,3274a026c7,787a58e8-deeb-4975-b942-3d9fdc608279,ACTIVE,True,9,True
Muscatine,52761,IA,1023 Hill Ave,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-19 00:09:59,horarentalsllc@gmail.com,,False,2025-09-19 00:09:59,1023 Hill Ave 745913,False,2,18444762778,True,66f2f6ae-6d5c-4686-b40d-b02addb21fa9,f042a974d0,66f2f6ae-6d5c-4686-b40d-b02addb21fa9,ACTIVE,True,1,True
Hoffman Estates,60169,IL,1812 Bristol Walk,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-18 23:56:06,gtaveras8888@gmail.com,,False,2025-09-18 23:56:06,Bristol Walk 788073,False,2,18444762778,True,68610ad4-530e-4292-b8f7-30843a81aa0b,3a8476f98e,68610ad4-530e-4292-b8f7-30843a81aa0b,ACTIVE,True,1,True
Brooklyn,11208,NY,647 Linwood st,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-18 22:30:33,wflo11208@icloud.com,,False,2025-09-18 22:30:33,Royalties 788067,False,2,18444762778,True,24a8746f-9053-474b-8eba-ab8a6c7ce130,02edfaf2ae,24a8746f-9053-474b-8eba-ab8a6c7ce130,ACTIVE,True,1,True
Reading,19606,PA,3024 Oley Turnpike Rd,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-18 16:16:37,ani4797@aol.com,,False,2025-09-18 16:16:37,3024 Oley Turnpike Road fc7cc764-eb73-46bb-b09b-2adb8787bc90,False,2,18444762778,True,38e1f9be-e8a8-46ed-8d3b-71f242ee2ffc,9cdd345b16,38e1f9be-e8a8-46ed-8d3b-71f242ee2ffc,ACTIVE,True,1,True
Rossville,30741,GA,191 Bluegrass Cir,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-18 14:43:25,Homesweetventures423@gmail.com,,False,2025-09-18 14:43:25,Bluegrass 1693ffab-ecca-4d6f-a2f5-b90145613be6,False,2,18444762778,True,475e8a70-c2c4-4d90-a4d5-496893a1665f,1f8fcc00de,475e8a70-c2c4-4d90-a4d5-496893a1665f,ACTIVE,True,1,True
Augusta,30904,GA,1873 Haynie Dr. Ext,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-18 13:44:47,christina@hprpm.com,,False,2025-09-18 13:44:47,1873 Trailer d81c78cf-ba25-42cd-ac8d-f026c3593a30,False,2,18444762778,True,87a34cf4-d686-46bc-a2a4-a865eb9d2687,922a103568,87a34cf4-d686-46bc-a2a4-a865eb9d2687,ACTIVE,True,1,True
Wembley,HA9 9JX,England,12 Barn Hill,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-18 09:44:37,borgesgiovanna844@gmail.com,,False,2025-09-18 09:44:37,House A 382888c3-6875-47f0-8188-52b2982c9615,False,2,18444762778,True,a49da4e4-423e-45ca-844d-05eaa07d35fe,4bfdddee40,a49da4e4-423e-45ca-844d-05eaa07d35fe,ACTIVE,True,1,True
Aurora,60506,IL,454 Manor Pl,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-18 03:45:51,pads4peeps@gmail.com,,False,2025-09-18 03:45:51,Manor 037909b9-c7d1-42d7-9d69-af427a2251ba,False,2,18444762778,True,87279f1e-0b53-46ea-8c0e-f2a1d43b83ac,08a0fa1ed6,87279f1e-0b53-46ea-8c0e-f2a1d43b83ac,ACTIVE,True,1,True
Cutler Bay,33190,FL,9237 SW 227th St,2,33f00170-c439-4f6c-9992-e1b434f338e5,TenantCloud LLC dba Rentler,D3hpHgLscH,2025-09-18 03:41:46,alexis.arena@gmail.com,,False,2025-09-18 03:41:46,Mega 500 Corp 0b8170f6-557e-497a-acb3-629b3ac97ab6,False,2,18444762778,True,ce7bcc88-960c-4de3-a83a-643713ea5d75,545e3ba0f9,ce7bcc88-960c-4de3-a83a-643713ea5d75,ACTIVE,True,1,True
